PassengerId,Survived
892,0.10124496288502172
893,0.5073250108475225
894,0.12460067672228536
895,0.09401216618730712
896,0.5824288900081203
897,0.20173480793546406
898,0.5980501653125536
899,0.16047202831273588
900,0.7571001667314292
901,0.05048546044438651
902,0.07497640460618005
903,0.21695268350983032
904,0.99700720554762
905,0.07010656436048945
906,0.9751362234495916
907,0.8717786475288796
908,0.24010862391187748
909,0.16814609588168106
910,0.5039957580533279
911,0.6432830263654961
912,0.21668507312195628
913,0.5018989123589532
914,0.8673053882265331
915,0.36126586352034296
916,0.8872728294358538
917,-0.010386918152823776
918,0.9498502625253692
919,0.16182306982814432
920,0.3568613791206281
921,0.07506465379420912
922,0.12490612349114127
923,0.1945564972601702
924,0.5301723320882193
925,0.5235702691434286
926,0.39247824188037206
927,0.17868714403984753
928,0.5926626741000287
929,0.5972676043003706
930,0.1029755579260011
931,0.1964211015710221
932,0.03881474816859498
933,0.4662861316402651
934,0.02436306517215936
935,0.7884088081187886
936,0.9482387819324054
937,0.10197378207404217
938,0.3993646845455664
939,0.12437901673371987
940,1.0274909178716827
941,0.5820634113481827
942,0.35932790769211176
943,0.3422680435666491
944,0.5924005209510408
945,0.6795049891966419
946,0.33418456085246306
947,0.3601135139471202
948,0.04968430039203309
949,0.21750361099525906
950,0.07915312365264882
951,1.0858073890637758
952,0.1781259185619939
953,0.20399078345365684
954,0.12125252651039209
955,0.6318339043451418
956,0.8478859730358378
957,0.8287721470819571
958,0.6487933857808411
959,0.24723216977382878
960,0.41312934367690735
961,0.6667060415812234
962,0.6234191041444255
963,0.10869921022504281
964,0.5630757131635271
965,0.5290120389394903
966,1.0146678833784042
967,0.5472429262353824
968,0.08519188528460753
969,0.6915666277146177
970,0.2121034607783855
971,0.6234191041444255
972,0.5810572454924714
973,0.28096718997277736
974,0.20430663140275684
975,0.07497640460618005
976,0.2643565278617952
977,0.08162815515814614
978,0.6108552294596207
979,0.60952407690946
980,0.675392259859976
981,0.6709556339858886
982,0.6272149127624478
983,0.07489956998845515
984,0.8496236722834216
985,0.08519188528460753
986,0.3653485950216936
987,0.091774202599614
988,0.7284245263254159
989,0.0851123792646108
990,0.590851435222862
991,0.06833048247517615
992,0.9125158401224555
993,0.2218591896453712
994,0.12437901673371987
995,0.08754562209552885
996,0.6940111746919606
997,0.15496574029775423
998,0.1581468545623087
999,0.12437901673371987
1000,0.08561326719059015
1001,0.3864021380728696
1002,0.283261084335639
1003,0.6318683781554124
1004,0.9405886884267074
1005,0.6463066893311338
1006,0.8741339401226117
1007,0.12799701288408216
1008,0.13392240233683872
1009,0.7319349726580282
1010,0.4458223577809559
1011,0.7897338355810587
1012,0.8766092524823572
1013,0.056868360218805036
1014,0.947706835708986
1015,0.07878099540682681
1016,0.12437901673371987
1017,0.660265971507379
1018,0.1044202547066877
1019,0.5731563482462327
1020,0.16151925235009157
1021,0.10626863879639659
1022,0.07254583317753405
1023,0.5061968633714091
1024,0.45734233095273313
1025,0.06641174582192388
1026,0.015961494773170548
1027,0.0960266985145144
1028,0.14496166701871294
1029,0.22896486358781687
1030,0.5884473233976708
1031,-0.32862574269279654
1032,0.3283634178043743
1033,0.8536350701669078
1034,0.23241766154625365
1035,0.2851544954579286
1036,0.23416391280724747
1037,-0.06309039927794635
1038,0.5362946467767873
1039,0.11469934020111239
1040,0.2889634719378993
1041,0.26309507481108985
1042,1.0382022080188906
1043,0.13484995136852873
1044,-0.01185586734332178
1045,0.5233477039568414
1046,0.2559641634805926
1047,0.09583321266425027
1048,0.9866245070762062
1049,0.5782053831157885
1050,0.4114865725096135
1051,0.56651360883665
1052,0.6318391835448696
1053,0.5768418947901135
1054,0.7072462215667201
1055,0.07440663266447545
1056,0.2871271968401564
1057,0.6281127133516012
1058,0.4224944714398198
1059,-0.041322560899852645
1060,0.9005949470122014
1061,0.5932430680460049
1062,0.07475645915246121
1063,0.14285399166753388
1064,0.04669421471968682
1065,0.13442596166509013
1066,-0.2709817832594772
1067,0.7677936542076311
1068,0.827741799838211
1069,0.2898416350561164
1070,0.8071097464930832
1071,0.9335708506906423
1072,0.2121034607783855
1073,0.44732971089535534
1074,1.0624004059817806
1075,0.12437901673371987
1076,1.1013685206373136
1077,0.22820980542989533
1078,0.721934386958565
1079,0.05332008621059103
1080,0.03708842512722488
1081,0.16994995375480715
1082,0.19235173472886657
1083,0.2886136454499135
1084,0.497524905149446
1085,0.13050950565057384
1086,0.6757696344342777
1087,0.05808854219329396
1088,1.0237928542597892
1089,0.5992317616133077
1090,0.24002079529495568
1091,0.6362448814208619
1092,0.7032482880362648
1093,0.48819506048361905
1094,0.614631443252234
1095,0.7649688359016912
1096,0.23159009389023988
1097,0.3483229009725409
1098,0.5770502464184895
1099,0.23580544459259778
1100,0.9266533603545564
1101,0.09183780741561143
1102,0.13810433748832285
1103,0.07443843507247405
1104,0.43836459345292933
1105,0.659057963807966
1106,0.10986080847666124
1107,0.3828273150140987
1108,0.6319319829714098
1109,0.1479520689134982
1110,0.9385085846732387
1111,0.08519188528460753
1112,0.6829756050604413
1113,0.11891469090347007
1114,0.9463636375550855
1115,0.10863560540904538
1116,0.8245437211257676
1117,0.6457362061066343
1118,0.1002049040043298
1119,0.6318498055491412
1120,0.09755119893047492
1121,0.18681135656423853
1122,0.4456042362002245
1123,0.8006496114556783
1124,0.04029808628616416
1125,0.12446119415598844
1126,0.3631479161225266
1127,0.11288810132394578
1128,0.3661509398386884
1129,0.17236144658403874
1130,0.6056296900757658
1131,0.9238669207650645
1132,0.8162879329650448
1133,0.6810720218868596
1134,0.4462626990914256
1135,0.07497112540645223
1136,0.4673220099339812
1137,0.38835488288917996
1138,0.8835717062126088
1139,0.1193162327777032
1140,0.7897338355810587
1141,0.6326413982844022
1142,0.728415946639424
1143,0.12305053558583123
1144,0.4553906712316562
1145,0.10707960020036345
1146,0.07136042765831718
1147,0.07475645915246121
1148,0.12437901673371987
1149,0.0894072359869652
1150,0.736435652403238
1151,0.10862237560731791
1152,0.04836485599293128
1153,0.10867275062158788
1154,0.7440652960047673
1155,0.6013580092068531
1156,0.27181004489874105
1157,0.07497640460618005
1158,0.2056072840432659
1159,0.07475645915246121
